timestamp,station_id,temperature,pressure,humidity,anomaly_flag,confidence_score,severity,root_cause,rule_triggers,if_score,stat_score,rf_score,anomaly_label,anomaly_type
2024-07-09 19:40:00,AWS_Chennai_001,29.47,1001.39,83.95,0,0.124,NORMAL,None,[],0.1443,0.3256,0.1592,0,normal
2024-07-09 19:50:00,AWS_Chennai_001,29.67,1001.33,86.29,0,0.1427,NORMAL,None,[],0.1719,0.3226,0.2138,0,normal
2024-07-09 20:00:00,AWS_Chennai_001,29.26,1001.42,86.23,0,0.1189,NORMAL,None,[],0.1325,0.2928,0.1762,0,normal
2024-07-09 20:10:00,AWS_Chennai_001,29.11,1001.32,86.18,0,0.1068,NORMAL,None,[],0.0909,0.3041,0.1697,0,normal
2024-07-09 20:20:00,AWS_Chennai_001,28.87,1001.33,87.69,0,0.1182,NORMAL,None,[],0.1221,0.3176,0.1699,0,normal
2024-07-09 20:30:00,AWS_Chennai_001,28.39,1001.1,89.85,0,0.147,NORMAL,None,[],0.1521,0.4377,0.1785,0,normal
2024-07-09 20:40:00,AWS_Chennai_001,28.84,1001.22,91.97,0,0.1568,NORMAL,None,[],0.2413,0.3294,0.175,0,normal
2024-07-09 20:50:00,AWS_Chennai_001,28.53,1001.29,92.67,0,0.1335,NORMAL,None,[],0.1784,0.2876,0.1844,0,normal
2024-07-09 21:00:00,AWS_Chennai_001,28.41,1001.16,90.26,0,0.1191,NORMAL,None,[],0.1276,0.2992,0.1798,0,normal
2024-07-09 21:10:00,AWS_Chennai_001,28.61,1001.28,89.41,0,0.0999,NORMAL,None,[],0.1202,0.1978,0.1706,0,normal
2024-07-09 21:20:00,AWS_Chennai_001,28.54,1001.21,90.98,0,0.1004,NORMAL,None,[],0.1037,0.2346,0.1704,0,normal
2024-07-09 21:30:00,AWS_Chennai_001,28.52,1001.44,91.28,0,0.0885,NORMAL,None,[],0.0919,0.1808,0.1693,0,normal
2024-07-09 21:40:00,AWS_Chennai_001,28.32,1001.44,95.57,0,0.1529,NORMAL,None,[],0.2568,0.2386,0.2002,0,normal
2024-07-09 21:50:00,AWS_Chennai_001,28.36,1001.45,96.8,0,0.1439,NORMAL,None,[],0.2306,0.2366,0.196,0,normal
2024-07-09 22:00:00,AWS_Chennai_001,28.12,1001.53,98.13,0,0.1788,NORMAL,None,[],0.2667,0.2982,0.27,0,normal
2024-07-09 22:10:00,AWS_Chennai_001,27.19,1001.36,96.01,0,0.1481,NORMAL,None,[],0.2343,0.2496,0.2019,0,normal
2024-07-09 22:20:00,AWS_Chennai_001,26.98,1001.34,96.54,0,0.1329,NORMAL,None,[],0.1814,0.257,0.1998,0,normal
2024-07-09 22:30:00,AWS_Chennai_001,27.08,1001.59,95.89,0,0.149,NORMAL,None,[],0.1867,0.3562,0.1979,0,normal
2024-07-09 22:40:00,AWS_Chennai_001,26.86,1001.54,94.41,0,0.1016,NORMAL,None,[],0.0867,0.2834,0.1652,0,normal
2024-07-09 22:50:00,AWS_Chennai_001,26.83,1001.38,96.07,0,0.0929,NORMAL,None,[],0.0954,0.2054,0.1675,0,normal
2024-07-09 23:00:00,AWS_Chennai_001,26.82,1001.57,98.35,0,0.1196,NORMAL,None,[],0.1253,0.321,0.1693,0,normal
2024-07-09 23:10:00,AWS_Chennai_001,26.05,1001.61,97.18,0,0.1186,NORMAL,None,[],0.1184,0.3369,0.1626,0,normal
2024-07-09 23:20:00,AWS_Chennai_001,26.13,1001.79,97.62,0,0.1163,NORMAL,None,[],0.1001,0.3609,0.1608,0,normal
2024-07-09 23:30:00,AWS_Chennai_001,26.12,1001.82,98.78,0,0.112,NORMAL,None,[],0.0886,0.3526,0.1626,0,normal
2024-07-09 23:40:00,AWS_Chennai_001,26.07,1002.12,97.73,0,0.1283,NORMAL,None,[],0.1336,0.358,0.1727,0,normal
2024-07-09 23:50:00,AWS_Chennai_001,26.56,1001.97,97.91,0,0.1191,NORMAL,None,[],0.1564,0.2434,0.1785,0,normal
2024-07-10 00:00:00,AWS_Chennai_001,26.51,1001.93,95.63,0,0.0863,NORMAL,None,[],0.0985,0.1618,0.1626,0,normal
2024-07-10 00:10:00,AWS_Chennai_001,26.71,1002.0,96.93,0,0.0822,NORMAL,None,[],0.0954,0.1657,0.1438,0,normal
2024-07-10 00:20:00,AWS_Chennai_001,27.16,1002.17,98.18,0,0.0948,NORMAL,None,[],0.1089,0.2146,0.1495,0,normal
2024-07-10 00:30:00,AWS_Chennai_001,26.94,1002.44,100.0,0,0.1361,NORMAL,None,[],0.192,0.3223,0.1504,0,normal
2024-07-10 00:40:00,AWS_Chennai_001,27.02,1002.45,99.73,0,0.1119,NORMAL,None,[],0.1324,0.2812,0.1498,0,normal
2024-07-10 00:50:00,AWS_Chennai_001,26.96,1002.56,99.39,0,0.1064,NORMAL,None,[],0.1302,0.2559,0.1448,0,normal
2024-07-10 01:00:00,AWS_Chennai_001,26.78,1002.58,99.08,0,0.0963,NORMAL,None,[],0.126,0.2082,0.1363,0,normal
2024-07-10 01:10:00,AWS_Chennai_001,27.06,1002.49,95.87,0,0.1071,NORMAL,None,[],0.1443,0.2422,0.1377,0,normal
2024-07-10 01:20:00,AWS_Chennai_001,26.5,1002.58,96.15,0,0.108,NORMAL,None,[],0.1697,0.197,0.1378,0,normal
2024-07-10 01:30:00,AWS_Chennai_001,26.78,1002.99,95.75,0,0.136,NORMAL,None,[],0.2372,0.2503,0.1362,0,normal
2024-07-10 01:40:00,AWS_Chennai_001,27.01,1002.93,97.27,0,0.1159,NORMAL,None,[],0.1912,0.2075,0.1369,0,normal
2024-07-10 01:50:00,AWS_Chennai_001,26.99,1002.78,97.55,0,0.0888,NORMAL,None,[],0.1269,0.1593,0.134,0,normal
2024-07-10 02:00:00,AWS_Chennai_001,27.05,1002.87,96.92,0,0.103,NORMAL,None,[],0.1495,0.2032,0.1382,0,normal
2024-07-10 02:10:00,AWS_Chennai_001,27.39,1003.06,97.76,0,0.111,NORMAL,None,[],0.1545,0.2413,0.1423,0,normal
2024-07-10 02:20:00,AWS_Chennai_001,27.07,1003.01,98.77,0,0.1007,NORMAL,None,[],0.1422,0.2047,0.1367,0,normal
2024-07-10 02:30:00,AWS_Chennai_001,27.48,1003.18,98.21,0,0.1236,NORMAL,None,[],0.1758,0.2704,0.1513,0,normal
2024-07-10 02:40:00,AWS_Chennai_001,27.4,1003.38,96.02,0,0.1227,NORMAL,None,[],0.1577,0.3244,0.1334,0,normal
2024-07-10 02:50:00,AWS_Chennai_001,26.86,1003.53,96.08,0,0.1209,NORMAL,None,[],0.1926,0.2414,0.1345,0,normal
2024-07-10 03:00:00,AWS_Chennai_001,26.49,1003.46,95.42,0,0.1292,NORMAL,None,[],0.1673,0.3499,0.1327,0,normal
2024-07-10 03:10:00,AWS_Chennai_001,26.57,1003.41,95.96,0,0.1042,NORMAL,None,[],0.1221,0.2747,0.1318,0,normal
2024-07-10 03:20:00,AWS_Chennai_001,26.97,1003.41,95.67,0,0.1073,NORMAL,None,[],0.1866,0.1698,0.1293,0,normal
2024-07-10 03:30:00,AWS_Chennai_001,26.72,1003.31,95.38,0,0.1181,NORMAL,None,[],0.2068,0.207,0.1252,0,normal
2024-07-10 03:40:00,AWS_Chennai_001,26.94,1003.4,93.05,0,0.1231,NORMAL,None,[],0.2018,0.2447,0.1294,0,normal
2024-07-10 03:50:00,AWS_Chennai_001,27.41,1003.28,92.24,0,0.1361,NORMAL,None,[],0.203,0.3189,0.1369,0,normal
2024-07-10 04:00:00,AWS_Chennai_001,27.24,1003.53,93.24,0,0.1338,NORMAL,None,[],0.2234,0.2627,0.137,0,normal
2024-07-10 04:10:00,AWS_Chennai_001,27.2,1003.36,93.51,0,0.1129,NORMAL,None,[],0.1907,0.1841,0.1402,0,normal
2024-07-10 04:20:00,AWS_Chennai_001,27.77,1003.43,92.82,0,0.1286,NORMAL,None,[],0.1749,0.319,0.1412,0,normal
2024-07-10 04:30:00,AWS_Chennai_001,27.53,1003.45,94.27,0,0.1014,NORMAL,None,[],0.1445,0.1955,0.1434,0,normal
2024-07-10 04:40:00,AWS_Chennai_001,27.06,1003.43,95.3,0,0.0803,NORMAL,None,[],0.1424,0.0641,0.14,0,normal
2024-07-10 04:50:00,AWS_Chennai_001,27.33,1003.18,98.64,0,0.1311,NORMAL,None,[],0.2364,0.2095,0.1439,0,normal
2024-07-10 05:00:00,AWS_Chennai_001,27.3,1003.02,97.36,0,0.1168,NORMAL,None,[],0.1819,0.2328,0.1368,0,normal
2024-07-10 05:10:00,AWS_Chennai_001,27.56,1002.79,99.5,0,0.1538,NORMAL,None,[],0.2106,0.4054,0.1492,0,normal
2024-07-10 05:20:00,AWS_Chennai_001,27.49,1002.73,97.24,0,0.1222,NORMAL,None,[],0.1625,0.3012,0.1415,0,normal
2024-07-10 05:30:00,AWS_Chennai_001,27.41,1002.36,96.74,0,0.1309,NORMAL,None,[],0.1909,0.2994,0.1437,0,normal
2024-07-10 05:40:00,AWS_Chennai_001,27.46,1002.04,96.02,0,0.1265,NORMAL,None,[],0.1841,0.2739,0.1508,0,normal
2024-07-10 05:50:00,AWS_Chennai_001,27.69,1002.2,94.26,0,0.125,NORMAL,None,[],0.1903,0.2733,0.1344,0,normal
2024-07-10 06:00:00,AWS_Chennai_001,27.31,1002.11,96.51,0,0.1008,NORMAL,None,[],0.1586,0.1779,0.1328,0,normal
2024-07-10 06:10:00,AWS_Chennai_001,27.4,1001.97,97.58,0,0.0949,NORMAL,None,[],0.1202,0.2221,0.1276,0,normal
2024-07-10 06:20:00,AWS_Chennai_001,27.47,1001.85,95.95,0,0.0814,NORMAL,None,[],0.1021,0.1726,0.1243,0,normal
2024-07-10 06:30:00,AWS_Chennai_001,27.69,1001.79,95.67,0,0.0931,NORMAL,None,[],0.1172,0.2164,0.1273,0,normal
2024-07-10 06:40:00,AWS_Chennai_001,27.89,1001.5,96.13,0,0.1159,NORMAL,None,[],0.1541,0.2933,0.1282,0,normal
2024-07-10 06:50:00,AWS_Chennai_001,27.63,1001.42,97.47,0,0.1063,NORMAL,None,[],0.1534,0.2302,0.1286,0,normal
2024-07-10 07:00:00,AWS_Chennai_001,28.08,1001.6,96.03,0,0.1119,NORMAL,None,[],0.158,0.2614,0.1264,0,normal
2024-07-10 07:10:00,AWS_Chennai_001,28.16,1001.72,95.6,0,0.1072,NORMAL,None,[],0.1415,0.2564,0.1313,0,normal
2024-07-10 07:20:00,AWS_Chennai_001,29.02,1001.52,96.07,0,0.1374,NORMAL,None,[],0.1927,0.3345,0.1472,0,normal
2024-07-10 07:30:00,AWS_Chennai_001,29.41,1001.65,96.35,0,0.1322,NORMAL,None,[],0.1984,0.2783,0.1546,0,normal
2024-07-10 07:40:00,AWS_Chennai_001,29.8,960.46,97.17,1,0.6893,HIGH,Spike / Transient Fault - Pressure,['spike_pressure'],0.6311,0.5144,0.3641,1,spike_pressure
2024-07-10 07:50:00,AWS_Chennai_001,29.82,1001.7,99.29,1,0.605,MEDIUM,Spike / Transient Fault - Pressure,['spike_pressure'],0.5187,0.3187,0.2577,0,normal
2024-07-10 08:00:00,AWS_Chennai_001,29.86,1001.76,99.03,0,0.2183,NORMAL,None,[],0.4765,0.2681,0.1756,0,normal
2024-07-10 08:10:00,AWS_Chennai_001,29.82,1001.72,99.49,0,0.2219,NORMAL,None,[],0.4594,0.2728,0.2156,0,normal
2024-07-10 08:20:00,AWS_Chennai_001,30.29,1001.54,98.99,0,0.2023,NORMAL,None,[],0.4444,0.246,0.1605,0,normal
2024-07-10 08:30:00,AWS_Chennai_001,30.66,1001.64,98.17,0,0.1939,NORMAL,None,[],0.4485,0.2036,0.1438,0,normal
2024-07-10 08:40:00,AWS_Chennai_001,30.69,1001.76,95.7,0,0.1737,NORMAL,None,[],0.3811,0.1935,0.1515,0,normal
2024-07-10 08:50:00,AWS_Chennai_001,30.7,1001.82,95.46,0,0.1692,NORMAL,None,[],0.3715,0.202,0.1371,0,normal
2024-07-10 09:00:00,AWS_Chennai_001,31.0,1001.68,96.03,0,0.156,NORMAL,None,[],0.3458,0.1737,0.1308,0,normal
2024-07-10 09:10:00,AWS_Chennai_001,31.42,1001.95,96.25,0,0.1681,NORMAL,None,[],0.3882,0.1699,0.1307,0,normal
2024-07-10 09:20:00,AWS_Chennai_001,31.23,1001.93,95.27,0,0.1662,NORMAL,None,[],0.3651,0.1959,0.1364,0,normal
2024-07-10 09:30:00,AWS_Chennai_001,31.42,1001.87,94.72,0,0.1705,NORMAL,None,[],0.3646,0.2174,0.1426,0,normal
2024-07-10 09:40:00,AWS_Chennai_001,31.42,1001.6,94.56,0,0.1864,NORMAL,None,[],0.4289,0.2047,0.1354,0,normal
2024-07-10 09:50:00,AWS_Chennai_001,31.98,1001.65,94.24,0,0.1877,NORMAL,None,[],0.4326,0.2325,0.1153,0,normal
2024-07-10 10:00:00,AWS_Chennai_001,31.99,1001.79,90.5,0,0.2052,NORMAL,None,[],0.4408,0.3169,0.1272,0,normal
2024-07-10 10:10:00,AWS_Chennai_001,32.83,1001.72,90.96,0,0.2147,NORMAL,None,[],0.4648,0.3167,0.1389,0,normal
2024-07-10 10:20:00,AWS_Chennai_001,32.89,1001.75,89.81,0,0.2035,NORMAL,None,[],0.4387,0.3031,0.132,0,normal
2024-07-10 10:30:00,AWS_Chennai_001,32.48,1001.86,87.64,0,0.1922,NORMAL,None,[],0.4094,0.2767,0.1394,0,normal
2024-07-10 10:40:00,AWS_Chennai_001,32.35,1001.79,86.74,0,0.1641,NORMAL,None,[],0.2872,0.2525,0.2002,0,normal
2024-07-10 10:50:00,AWS_Chennai_001,32.67,1001.73,90.35,0,0.1534,NORMAL,None,[],0.3044,0.1805,0.175,0,normal
2024-07-10 11:00:00,AWS_Chennai_001,32.43,1001.73,90.46,0,0.1613,NORMAL,None,[],0.3438,0.1452,0.1821,0,normal
2024-07-10 11:10:00,AWS_Chennai_001,32.98,1001.87,91.11,0,0.1777,NORMAL,None,[],0.3597,0.22,0.1837,0,normal
2024-07-10 11:20:00,AWS_Chennai_001,32.98,1002.01,92.4,0,0.2082,NORMAL,None,[],0.4224,0.2516,0.2185,0,normal
2024-07-10 11:30:00,AWS_Chennai_001,33.32,1002.4,91.59,0,0.2309,NORMAL,None,[],0.4401,0.3708,0.2162,0,normal
2024-07-10 11:40:00,AWS_Chennai_001,33.41,1002.16,90.25,0,0.2131,NORMAL,None,[],0.4278,0.2754,0.217,0,normal
2024-07-10 11:50:00,AWS_Chennai_001,33.74,1002.33,91.74,0,0.2117,NORMAL,None,[],0.4157,0.279,0.2257,0,normal
2024-07-10 12:00:00,AWS_Chennai_001,33.96,1002.29,89.09,0,0.1891,NORMAL,None,[],0.3311,0.3154,0.2124,0,normal
2024-07-10 12:10:00,AWS_Chennai_001,34.04,1002.19,88.25,0,0.1759,NORMAL,None,[],0.3085,0.2847,0.2034,0,normal
2024-07-10 12:20:00,AWS_Chennai_001,33.76,1002.19,86.81,0,0.192,NORMAL,None,[],0.3676,0.2772,0.2009,0,normal
2024-07-10 12:30:00,AWS_Chennai_001,34.21,1002.07,83.86,0,0.2161,NORMAL,None,[],0.4026,0.322,0.235,0,normal
2024-07-10 12:40:00,AWS_Chennai_001,34.58,1002.36,84.74,0,0.2203,NORMAL,None,[],0.3982,0.3734,0.224,0,normal
2024-07-10 12:50:00,AWS_Chennai_001,34.64,1002.27,84.11,0,0.1793,NORMAL,None,[],0.3114,0.3298,0.182,0,normal
2024-07-10 13:00:00,AWS_Chennai_001,34.59,1002.16,83.89,0,0.1637,NORMAL,None,[],0.2973,0.2622,0.1757,0,normal
2024-07-10 13:10:00,AWS_Chennai_001,35.04,1002.35,84.19,0,0.1845,NORMAL,None,[],0.3371,0.3097,0.1847,0,normal
2024-07-10 13:20:00,AWS_Chennai_001,35.07,1002.26,85.58,0,0.1601,NORMAL,None,[],0.2952,0.2198,0.1925,0,normal
2024-07-10 13:30:00,AWS_Chennai_001,34.68,1002.0,85.18,0,0.148,NORMAL,None,[],0.2821,0.1768,0.1842,0,normal
2024-07-10 13:40:00,AWS_Chennai_001,34.61,1002.02,85.97,0,0.1355,NORMAL,None,[],0.2627,0.1446,0.1752,0,normal
2024-07-10 13:50:00,AWS_Chennai_001,34.84,1002.2,87.28,0,0.1299,NORMAL,None,[],0.2679,0.0994,0.1729,0,normal
2024-07-10 14:00:00,AWS_Chennai_001,34.45,1002.51,85.68,0,0.1474,NORMAL,None,[],0.2745,0.2116,0.1665,0,normal
2024-07-10 14:10:00,AWS_Chennai_001,34.56,1002.84,87.89,0,0.1687,NORMAL,None,[],0.3179,0.2706,0.1638,0,normal
2024-07-10 14:20:00,AWS_Chennai_001,34.98,1002.85,85.35,0,0.1566,NORMAL,None,[],0.2748,0.2965,0.1487,0,normal
2024-07-10 14:30:00,AWS_Chennai_001,34.65,1002.83,84.1,0,0.1337,NORMAL,None,[],0.2257,0.2442,0.1471,0,normal
2024-07-10 14:40:00,AWS_Chennai_001,34.43,1002.82,82.98,0,0.1344,NORMAL,None,[],0.2328,0.2266,0.1528,0,normal
2024-07-10 14:50:00,AWS_Chennai_001,34.29,1002.86,81.4,0,0.1435,NORMAL,None,[],0.2366,0.3078,0.1316,0,normal
2024-07-10 15:00:00,AWS_Chennai_001,34.44,1002.99,80.79,0,0.1496,NORMAL,None,[],0.254,0.297,0.1443,0,normal
2024-07-10 15:10:00,AWS_Chennai_001,34.37,1003.21,82.1,0,0.1395,NORMAL,None,[],0.23,0.2813,0.1413,0,normal
2024-07-10 15:20:00,AWS_Chennai_001,34.79,1003.3,83.69,0,0.1254,NORMAL,None,[],0.2236,0.2111,0.1333,0,normal
2024-07-10 15:30:00,AWS_Chennai_001,34.53,1003.27,82.51,0,0.1209,NORMAL,None,[],0.2041,0.2188,0.1341,0,normal
2024-07-10 15:40:00,AWS_Chennai_001,34.48,1003.32,82.89,0,0.1144,NORMAL,None,[],0.1874,0.2065,0.136,0,normal
2024-07-10 15:50:00,AWS_Chennai_001,33.95,1003.18,81.13,0,0.1374,NORMAL,None,[],0.1947,0.3501,0.1325,0,normal
2024-07-10 16:00:00,AWS_Chennai_001,33.9,1003.06,81.75,0,0.1208,NORMAL,None,[],0.1776,0.2742,0.1319,0,normal
2024-07-10 16:10:00,AWS_Chennai_001,33.14,1003.02,80.4,0,0.138,NORMAL,None,[],0.1847,0.3621,0.1415,0,normal
2024-07-10 16:20:00,AWS_Chennai_001,33.25,1003.09,81.48,0,0.121,NORMAL,None,[],0.173,0.27,0.1432,0,normal
2024-07-10 16:30:00,AWS_Chennai_001,33.42,1003.15,80.9,0,0.1136,NORMAL,None,[],0.1604,0.2408,0.1467,0,normal
2024-07-10 16:40:00,AWS_Chennai_001,32.87,1003.2,81.61,0,0.1243,NORMAL,None,[],0.1793,0.2571,0.1595,0,normal
2024-07-10 16:50:00,AWS_Chennai_001,32.1,1002.89,79.86,0,0.1385,NORMAL,None,[],0.2015,0.3273,0.1449,0,normal
2024-07-10 17:00:00,AWS_Chennai_001,31.92,1002.59,81.25,0,0.142,NORMAL,None,[],0.1882,0.3594,0.1584,0,normal
2024-07-10 17:10:00,AWS_Chennai_001,31.62,1002.76,82.23,0,0.1151,NORMAL,None,[],0.1605,0.2539,0.1443,0,normal
2024-07-10 17:20:00,AWS_Chennai_001,31.45,1002.75,81.12,0,0.109,NORMAL,None,[],0.1343,0.2735,0.1386,0,normal
2024-07-10 17:30:00,AWS_Chennai_001,31.76,1002.83,81.83,0,0.0939,NORMAL,None,[],0.131,0.1802,0.1382,0,normal
2024-07-10 17:40:00,AWS_Chennai_001,32.2,1002.53,83.35,0,0.1236,NORMAL,None,[],0.1507,0.3362,0.1399,0,normal
2024-07-10 17:50:00,AWS_Chennai_001,32.41,1002.54,83.35,0,0.1759,NORMAL,None,[],0.2178,0.2809,0.3419,0,normal
2024-07-10 18:00:00,AWS_Chennai_001,31.42,1002.61,83.2,0,0.1845,NORMAL,None,[],0.243,0.2806,0.3478,0,normal
2024-07-10 18:10:00,AWS_Chennai_001,31.08,1002.66,85.17,0,0.1998,NORMAL,None,[],0.2468,0.3508,0.3655,0,normal
2024-07-10 18:20:00,AWS_Chennai_001,30.42,1002.42,84.5,0,0.2039,NORMAL,None,[],0.2713,0.376,0.3303,0,normal
2024-07-10 18:30:00,AWS_Chennai_001,30.36,1002.49,85.68,0,0.2085,NORMAL,None,[],0.2732,0.3653,0.3589,0,normal
2024-07-10 18:40:00,AWS_Chennai_001,29.96,1002.38,88.12,0,0.2284,NORMAL,None,[],0.313,0.4321,0.3485,0,normal
2024-07-10 18:50:00,AWS_Chennai_001,29.37,1002.42,88.21,0,0.1868,NORMAL,None,[],0.2392,0.3896,0.2828,0,normal
2024-07-10 19:00:00,AWS_Chennai_001,29.3,1002.32,89.99,0,0.1912,NORMAL,None,[],0.2215,0.3989,0.3247,0,normal
2024-07-10 19:10:00,AWS_Chennai_001,29.25,1002.24,93.54,0,0.2144,NORMAL,None,[],0.3038,0.4155,0.3048,0,normal
2024-07-10 19:20:00,AWS_Chennai_001,29.41,1002.2,94.68,0,0.2049,NORMAL,None,[],0.3,0.3714,0.2961,0,normal
2024-07-10 19:30:00,AWS_Chennai_001,29.22,1002.01,92.01,0,0.1884,NORMAL,None,[],0.247,0.3467,0.3112,0,normal
2024-07-10 19:40:00,AWS_Chennai_001,29.63,1001.87,92.94,0,0.1443,NORMAL,None,[],0.1689,0.3371,0.2151,0,normal
2024-07-10 19:50:00,AWS_Chennai_001,29.78,1001.73,92.53,0,0.1268,NORMAL,None,[],0.1346,0.3065,0.2022,0,normal
2024-07-10 20:00:00,AWS_Chennai_001,29.7,1001.76,92.6,0,0.1143,NORMAL,None,[],0.1073,0.2646,0.2121,0,normal
2024-07-10 20:10:00,AWS_Chennai_001,29.15,1001.9,93.77,0,0.1234,NORMAL,None,[],0.1405,0.2585,0.2126,0,normal
2024-07-10 20:20:00,AWS_Chennai_001,28.99,1001.96,88.86,0,0.1148,NORMAL,None,[],0.1721,0.1546,0.2001,0,normal
2024-07-10 20:30:00,AWS_Chennai_001,28.81,1001.83,86.13,0,0.1208,NORMAL,None,[],0.1312,0.223,0.24,0,normal
2024-07-10 20:40:00,AWS_Chennai_001,28.79,1001.63,88.6,0,0.1218,NORMAL,None,[],0.1404,0.2088,0.2417,0,normal
2024-07-10 20:50:00,AWS_Chennai_001,28.55,1001.68,87.95,0,0.0888,NORMAL,None,[],0.07,0.2275,0.1685,0,normal
2024-07-10 21:00:00,AWS_Chennai_001,28.62,1001.87,85.84,0,0.092,NORMAL,None,[],0.0821,0.223,0.1695,0,normal
2024-07-10 21:10:00,AWS_Chennai_001,28.63,1001.6,86.03,0,0.1031,NORMAL,None,[],0.0991,0.2745,0.1612,0,normal
2024-07-10 21:20:00,AWS_Chennai_001,28.52,1001.42,85.88,0,0.0887,NORMAL,None,[],0.0375,0.3151,0.1507,0,normal
2024-07-10 21:30:00,AWS_Chennai_001,28.8,1001.54,87.79,0,0.0782,NORMAL,None,[],0.0651,0.1946,0.1473,0,normal
2024-07-10 21:40:00,AWS_Chennai_001,29.1,1001.48,89.55,0,0.0631,NORMAL,None,[],0.0634,0.1051,0.1414,0,normal
2024-07-10 21:50:00,AWS_Chennai_001,28.71,1001.66,88.03,0,0.0712,NORMAL,None,[],0.0663,0.1518,0.1425,0,normal
2024-07-10 22:00:00,AWS_Chennai_001,28.28,1001.93,89.19,0,0.0738,NORMAL,None,[],0.0575,0.1797,0.1479,0,normal
2024-07-10 22:10:00,AWS_Chennai_001,28.21,1001.91,88.81,0,0.069,NORMAL,None,[],0.0402,0.1821,0.148,0,normal
2024-07-10 22:20:00,AWS_Chennai_001,28.03,1001.9,90.04,0,0.0647,NORMAL,None,[],0.0225,0.2051,0.1357,0,normal
2024-07-10 22:30:00,AWS_Chennai_001,28.39,1001.78,90.46,0,0.0515,NORMAL,None,[],0.0216,0.1157,0.138,0,normal
2024-07-10 22:40:00,AWS_Chennai_001,28.46,1001.75,91.82,0,0.0626,NORMAL,None,[],0.0496,0.1336,0.1383,0,normal
2024-07-10 22:50:00,AWS_Chennai_001,27.87,1002.11,92.39,0,0.1179,NORMAL,None,[],0.114,0.3741,0.138,0,normal
2024-07-10 23:00:00,AWS_Chennai_001,27.72,1002.03,92.02,0,0.0966,NORMAL,None,[],0.0598,0.3401,0.1384,0,normal
2024-07-10 23:10:00,AWS_Chennai_001,27.8,1002.43,90.12,0,0.1045,NORMAL,None,[],0.0796,0.3529,0.1386,0,normal
2024-07-10 23:20:00,AWS_Chennai_001,27.63,1002.28,88.45,0,0.0915,NORMAL,None,[],0.0758,0.2705,0.1407,0,normal
2024-07-10 23:30:00,AWS_Chennai_001,27.53,1002.22,89.18,0,0.0723,NORMAL,None,[],0.031,0.2309,0.1416,0,normal
2024-07-10 23:40:00,AWS_Chennai_001,27.61,1002.06,88.57,0,0.0593,NORMAL,None,[],0.0223,0.1669,0.138,0,normal
2024-07-10 23:50:00,AWS_Chennai_001,27.4,1001.77,88.41,0,0.0642,NORMAL,None,[],0.0368,0.1667,0.1409,0,normal
2024-07-11 00:00:00,AWS_Chennai_001,26.9,1001.81,88.57,0,0.0824,NORMAL,None,[],0.0785,0.195,0.1481,0,normal
2024-07-11 00:10:00,AWS_Chennai_001,26.24,1001.72,89.38,0,0.0931,NORMAL,None,[],0.1072,0.2237,0.1367,0,normal
2024-07-11 00:20:00,AWS_Chennai_001,26.44,1002.09,90.09,0,0.0987,NORMAL,None,[],0.1237,0.2116,0.1492,0,normal
2024-07-11 00:30:00,AWS_Chennai_001,26.17,1002.01,88.32,0,0.0946,NORMAL,None,[],0.0988,0.2313,0.1513,0,normal
2024-07-11 00:40:00,AWS_Chennai_001,26.42,1001.87,87.39,0,0.0793,NORMAL,None,[],0.0413,0.2471,0.1492,0,normal
2024-07-11 00:50:00,AWS_Chennai_001,26.31,1002.13,88.59,0,0.0837,NORMAL,None,[],0.0763,0.206,0.1494,0,normal
2024-07-11 01:00:00,AWS_Chennai_001,26.21,1002.29,91.69,0,0.1068,NORMAL,None,[],0.1072,0.2986,0.1491,0,normal
2024-07-11 01:10:00,AWS_Chennai_001,26.05,1002.53,92.68,0,0.1268,NORMAL,None,[],0.1356,0.3772,0.1478,0,normal
2024-07-11 01:20:00,AWS_Chennai_001,26.37,1002.6,91.66,0,0.1038,NORMAL,None,[],0.1106,0.2798,0.1431,0,normal
2024-07-11 01:30:00,AWS_Chennai_001,25.99,1002.61,90.21,0,0.0874,NORMAL,None,[],0.0842,0.225,0.142,0,normal
2024-07-11 01:40:00,AWS_Chennai_001,25.51,1003.01,88.96,0,0.1228,NORMAL,None,[],0.1367,0.3408,0.1535,0,normal
2024-07-11 01:50:00,AWS_Chennai_001,25.34,1003.05,91.86,0,0.1264,NORMAL,None,[],0.1365,0.3718,0.1481,0,normal
2024-07-11 02:00:00,AWS_Chennai_001,25.52,1003.27,92.18,0,0.1173,NORMAL,None,[],0.1115,0.3613,0.1481,0,normal
2024-07-11 02:10:00,AWS_Chennai_001,25.5,1003.31,94.06,0,0.1233,NORMAL,None,[],0.1204,0.3847,0.1476,0,normal
2024-07-11 02:20:00,AWS_Chennai_001,25.21,1003.22,95.41,0,0.1189,NORMAL,None,[],0.1104,0.3818,0.1426,0,normal
2024-07-11 02:30:00,AWS_Chennai_001,25.62,1003.0,94.56,0,0.0989,NORMAL,None,[],0.11,0.2489,0.1428,0,normal
2024-07-11 02:40:00,AWS_Chennai_001,25.74,1003.11,96.27,0,0.1109,NORMAL,None,[],0.1369,0.2593,0.1546,0,normal
2024-07-11 02:50:00,AWS_Chennai_001,26.14,1003.06,97.77,0,0.0997,NORMAL,None,[],0.1059,0.2389,0.1605,0,normal
